tconst,ordering,nconst,titleType_x,originalTitle_x,isAdult_x,endYear_x,runtimeMinutes_x,titleType_y,primaryTitle,originalTitle_y,isAdult_y,startYear,endYear_y,runtimeMinutes_y,genres,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,age
tt0032498,1.0,nm0325022,movie,Das Fräulein von Barnhelm,0.0,\N,86.0,movie,Das Fräulein von Barnhelm,Das Fräulein von Barnhelm,0,1940,\N,86,Comedy,Käthe Gold,1907,1997,"actress,archive_footage","tt0026069,tt0032498,tt0436641,tt0026066",33
tt0032510,2.0,nm0642043,movie,Garrison Follies,0.0,\N,64.0,movie,Garrison Follies,Garrison Follies,0,1940,\N,64,Comedy,Nancy O'Neil,1907,1995,actress,"tt0169315,tt0032510,tt0418178,tt0023841",33
tt0032512,2.0,nm0648565,movie,Der Gasmann,0.0,\N,85.0,movie,Der Gasmann,Der Gasmann,0,1941,\N,85,Comedy,Anny Ondra,1902,1987,"actress,producer,soundtrack","tt0019702,tt0255179,tt0020142,tt0129927",39
tt0032516,2.0,nm0138127,movie,Gentleman att hyra,0.0,\N,95.0,movie,Gentleman att hyra,Gentleman att hyra,0,1940,\N,95,Comedy,Sickan Carlsson,1915,2011,"actress,soundtrack,archive_footage","tt0078957,tt0037707,tt0035006,tt0035886",25
tt0032518,1.0,nm0517919,movie,George and Margaret,0.0,\N,70.0,movie,George and Margaret,George and Margaret,0,1940,\N,70,Comedy,Marie Lohr,1890,1975,"actress,archive_footage","tt0030637,tt0037950,tt0030774,tt0040970",50
tt0032520,2.0,nm0002104,movie,The Ghost Breakers,0.0,\N,85.0,movie,The Ghost Breakers,The Ghost Breakers,0,1940,\N,85,Comedy,Paulette Goddard,1910,1990,"actress,producer,soundtrack","tt0032520,tt0027977,tt0033722,tt0037849",30
tt0032521,2.0,nm0000992,movie,The Ghost Comes Home,0.0,\N,79.0,movie,The Ghost Comes Home,The Ghost Comes Home,0,1940,\N,79,"Comedy,Drama,Romance",Billie Burke,1884,1970,"actress,soundtrack,archive_footage","tt0032138,tt0030442,tt0023948,tt0029682",56
tt0032525,1.0,nm0936730,movie,Girl from Avenue A,0.0,\N,71.0,movie,Girl from Avenue A,Girl from Avenue A,0,1940,\N,71,"Comedy,Drama,Romance",Jane Withers,1926,2021,"actress,writer,soundtrack","tt0049261,tt0024914,tt0257778,tt0033044",14
tt0032533,7.0,nm0350374,movie,Give Us Wings,0.0,\N,62.0,movie,Give Us Wings,Give Us Wings,0,1940,\N,62,"Adventure,Comedy,Drama",Anne Gwynne,1918,2003,"actress,soundtrack,archive_footage","tt0036931,tt0037302,tt0039320,tt0041133",22
tt0032536,5.0,nm0507114,movie,Go West,0.0,\N,80.0,movie,Go West,Go West,0,1940,\N,80,"Comedy,Musical,Western",Diana Lewis,1919,1997,"actress,soundtrack,archive_footage","tt0025318,tt0035770,tt0033774,tt0032206",21
tt0032539,1.0,nm0815433,movie,Gold Rush Maisie,0.0,\N,82.0,movie,Gold Rush Maisie,Gold Rush Maisie,0,1940,\N,82,"Comedy,Drama,Romance",Ann Sothern,1909,2001,"actress,music_department,soundtrack","tt0033803,tt0094315,tt0041587,tt0045435",31
tt0032546,3.0,nm0915848,movie,Grand Ole Opry,0.0,\N,67.0,movie,Grand Ole Opry,Grand Ole Opry,0,1940,\N,67,"Comedy,Music",June Weaver,1891,1977,"actress,soundtrack,archive_footage","tt0034319,tt0151123,tt0032629,tt0035087",49
tt0032547,2.0,nm0322319,movie,Grandpa Goes to Town,0.0,\N,66.0,movie,Grandpa Goes to Town,Grandpa Goes to Town,0,1940,\N,66,Comedy,Lucile Gleason,1888,1947,"actress,miscellaneous,archive_footage","tt0037604,tt0025283,tt0031922,tt0032425",52
tt0032548,1.0,nm0053224,movie,La granduchessa si diverte,0.0,\N,85.0,movie,La granduchessa si diverte,La granduchessa si diverte,0,1940,\N,85,Comedy,Paola Barbara,1912,1989,"actress,writer","tt0032920,tt0034131,tt0041688,tt0031027",28
tt0032550,1.0,nm0733480,movie,Granny Get Your Gun,0.0,\N,56.0,movie,Granny Get Your Gun,Granny Get Your Gun,0,1940,\N,56,"Comedy,Western",May Robson,1858,1942,"actress,writer,soundtrack","tt0029606,tt0029947,tt0024240,tt0029844",82
tt0032553,3.0,nm0002104,movie,The Great Dictator,0.0,\N,125.0,movie,The Great Dictator,The Great Dictator,0,1940,\N,125,"Comedy,Drama,War",Paulette Goddard,1910,1990,"actress,producer,soundtrack","tt0032520,tt0027977,tt0033722,tt0037849",30
tt0032554,2.0,nm0029746,movie,The Great McGinty,0.0,\N,82.0,movie,The Great McGinty,The Great McGinty,0,1940,\N,82,Comedy,Muriel Angelus,1909,2004,actress,"tt0031572,tt0022811,tt0021961,tt0019326",31
tt0032556,2.0,nm0400794,movie,The Great Profile,0.0,\N,82.0,movie,The Great Profile,The Great Profile,0,1940,\N,82,Comedy,Mary Beth Hughes,1919,1995,"actress,soundtrack","tt0037749,tt0037858,tt0040472,tt0042568",21
tt0032566,1.0,nm0029456,movie,Half a Sinner,0.0,\N,59.0,movie,Half a Sinner,Half a Sinner,0,1940,\N,59,"Adventure,Comedy,Mystery",Heather Angel,1909,1986,"actress,miscellaneous,archive_footage","tt0046183,tt0034248,tt0043274,tt0037017",31
tt0032567,1.0,nm0391561,movie,Hanna i societén,0.0,\N,87.0,movie,Hanna in Society,Hanna i societén,0,1940,\N,87,Comedy,Rut Holm,1900,1971,"actress,soundtrack,archive_footage","tt0032567,tt0042798,tt0038188,tt0030336",40
tt0032568,2.0,nm0464167,movie,Hans nåds testamente,0.0,\N,92.0,movie,Hans nåds testamente,Hans nåds testamente,0,1940,\N,92,Comedy,Barbro Kollberg,1917,2014,actress,"tt0038468,tt0036085,tt0043636,tt0037292",23
tt0032570,2.0,nm0738139,movie,Hasta que llovió en Sayula,0.0,\N,87.0,movie,Hasta que llovió en Sayula,Hasta que llovió en Sayula,0,1941,\N,87,"Comedy,Drama",Emma Roldán,1890,1978,"actress,costume_designer,costume_department","tt0073520,tt0162477,tt0243744,tt0037232",51
tt0032571,2.0,nm0191870,movie,Busman's Honeymoon,0.0,\N,83.0,movie,Haunted Honeymoon,Busman's Honeymoon,0,1940,\N,83,"Comedy,Drama,Mystery",Constance Cummings,1910,2005,"actress,writer,soundtrack","tt0038363,tt0021770,tt0023847,tt0024339",30
tt0032572,2.0,nm0428736,movie,Haunted House,0.0,\N,70.0,movie,Haunted House,Haunted House,0,1940,\N,70,"Comedy,Crime,Drama",Marcia Mae Jones,1924,2007,"actress,soundtrack,archive_footage","tt0070903,tt0028988,tt0031580,tt0037001",16
tt0032575,2.0,nm0446715,movie,He Married His Wife,0.0,\N,83.0,movie,He Married His Wife,He Married His Wife,0,1940,\N,83,Comedy,Nancy Kelly,1921,1995,"actress,soundtrack,archive_footage","tt0048977,tt0031507,tt0035795,tt0032873",19
tt0032576,1.0,nm0949835,movie,He Stayed for Breakfast,0.0,\N,89.0,movie,He Stayed for Breakfast,He Stayed for Breakfast,0,1940,\N,89,Comedy,Loretta Young,1913,2000,"actress,producer,soundtrack","tt0038991,tt0039370,tt0024334,tt0032397",27
tt0032578,2.0,nm0061661,movie,Hemtrevnad i kasern,0.0,\N,86.0,movie,Hemtrevnad i kasern,Hemtrevnad i kasern,0,1941,\N,86,"Comedy,Drama",Anna-Lisa Baude,1897,1968,"actress,soundtrack","tt0038215,tt0033639,tt0037291,tt0025102",44
tt0032579,1.0,nm0927733,movie,Hennes melodi,0.0,\N,98.0,movie,Her Melody,Hennes melodi,0,1940,\N,98,Comedy,Sonja Wigert,1913,1980,"actress,soundtrack,archive_footage","tt0032579,tt0030099,tt0028852,tt0040430",27
tt0032580,2.0,nm0946410,movie,Henry Steps Out,0.0,\N,52.0,movie,Henry Steps Out,Henry Steps Out,0,1940,\N,52,Comedy,Margaret Yarde,1878,1944,actress,"tt0024073,tt0027037,tt0017235,tt0025209",62
tt0032582,1.0,nm0759567,movie,Her Second Mother,0.0,\N,89.0,movie,Her Second Mother,Her Second Mother,0,1940,\N,89,"Comedy,Drama,Musical",Esta Salzman,1914,2008,actress,"tt0032582,tt0029042,tt0129118,tt0027911",26
tt0032585,2.0,nm0025961,movie,Der Herr im Haus,0.0,\N,80.0,movie,Der Herr im Haus,Der Herr im Haus,0,1940,\N,80,Comedy,Maria Andergast,1912,1995,"actress,soundtrack,archive_footage","tt0028262,tt0131414,tt0131647,tt0129887",28
tt0032586,1.0,nm0469287,movie,Herz - modern möbliert,0.0,\N,94.0,movie,Herz - modern möbliert,Herz - modern möbliert,0,1940,\N,94,Comedy,Hilde Krahl,1917,1999,"actress,soundtrack,archive_footage","tt0053867,tt0043635,tt0037401,tt0040537",23
tt0032589,2.0,nm0903101,movie,Herzensfreud - Herzensleid,0.0,\N,98.0,movie,Herzensfreud - Herzensleid,Herzensfreud - Herzensleid,0,1940,\N,98,Comedy,Erika von Thellmann,1902,1988,"actress,soundtrack,archive_footage","tt0070645,tt0229082,tt0042563,tt0228352",38
tt0032595,1.0,nm0936730,movie,High School,0.0,\N,74.0,movie,High School,High School,0,1940,\N,74,"Action,Comedy,Music",Jane Withers,1926,2021,"actress,writer,soundtrack","tt0049261,tt0024914,tt0257778,tt0033044",14
tt0032596,1.0,nm0751426,movie,Hired Wife,0.0,\N,96.0,movie,Hired Wife,Hired Wife,0,1940,\N,96,"Comedy,Romance",Rosalind Russell,1907,1976,"actress,writer,soundtrack","tt0051383,tt0032599,tt0056048,tt0032143",33
tt0032599,2.0,nm0751426,movie,His Girl Friday,0.0,\N,92.0,movie,His Girl Friday,His Girl Friday,0,1940,\N,92,"Comedy,Drama,Romance",Rosalind Russell,1907,1976,"actress,writer,soundtrack","tt0051383,tt0032599,tt0056048,tt0032143",33
tt0032600,2.0,nm0486387,movie,Hit Parade of 1941,0.0,\N,88.0,movie,Hit Parade of 1941,Hit Parade of 1941,0,1940,\N,88,"Comedy,Musical,Romance",Frances Langford,1913,2005,"actress,music_department,writer","tt0029003,tt0028079,tt0026325,tt0033323",27
tt0032601,3.0,nm0954651,movie,Hjältar i gult och blått,0.0,\N,94.0,movie,Hjältar i gult och blått,Hjältar i gult och blått,0,1940,\N,94,Comedy,Tollie Zellman,1887,1964,"actress,archive_footage","tt0034258,tt0024705,tt0024829,tt0026737",53
tt0032602,2.0,nm0317519,movie,Hold That Woman!,0.0,\N,67.0,movie,Hold That Woman!,Hold That Woman!,0,1940,\N,67,"Comedy,Crime,Romance",Frances Gifford,1920,1994,"actress,archive_footage","tt0036414,tt0034798,tt0032602,tt0033776",20
tt0032607,2.0,nm0512267,movie,Honeymoon Deferred,0.0,\N,59.0,movie,Honeymoon Deferred,Honeymoon Deferred,0,1940,\N,59,"Comedy,Crime,Film-Noir",Margaret Lindsay,1910,1981,"actress,soundtrack,archive_footage","tt0038057,tt0030287,tt0035463,tt0026393",30
tt0032608,3.0,nm0602955,movie,Hot Steel,0.0,\N,64.0,movie,Hot Steel,Hot Steel,0,1940,\N,64,"Comedy,Drama,Mystery",Peggy Moran,1918,2002,"actress,soundtrack,archive_footage","tt0032818,tt0033728,tt0035309,tt0032873",22
tt0032609,2.0,nm0000910,movie,The House Across the Bay,0.0,\N,88.0,movie,The House Across the Bay,The House Across the Bay,0,1940,\N,88,"Comedy,Crime,Drama",Joan Bennett,1910,1990,"actress,soundtrack,archive_footage","tt0076786,tt0038057,tt0037469,tt0024264",30
tt0032614,2.0,nm0340706,movie,Hullabaloo,0.0,\N,78.0,movie,Hullabaloo,Hullabaloo,0,1940,\N,78,"Comedy,Musical,Romance",Virginia Grey,1917,2004,"actress,soundtrack,archive_footage","tt0065377,tt0040920,tt0032143,tt0031047",23
tt0032616,2.0,nm0707771,movie,"I Can't Give You Anything But Love, Baby",0.0,\N,61.0,movie,"I Can't Give You Anything But Love, Baby","I Can't Give You Anything But Love, Baby",0,1940,\N,61,"Comedy,Music,Romance",Jessie Ralph,1870,1944,"actress,soundtrack,archive_footage","tt0026174,tt0028804,tt0026266,tt0027260",70
tt0032617,2.0,nm0001485,movie,I Love You Again,0.0,\N,99.0,movie,I Love You Again,I Love You Again,0,1940,\N,99,"Comedy,Romance",Myrna Loy,1905,1993,"actress,soundtrack,archive_footage","tt0025878,tt0036868,tt0040613,tt0027260",35
tt0032619,1.0,nm0000951,movie,I Want a Divorce,0.0,\N,93.0,movie,I Want a Divorce,I Want a Divorce,0,1940,\N,93,"Comedy,Drama",Joan Blondell,1906,1979,"actress,soundtrack,archive_footage","tt0077631,tt0059037,tt0050307,tt0079672",34
tt0032620,1.0,nm0957936,movie,I Was an Adventuress,0.0,\N,81.0,movie,I Was an Adventuress,I Was an Adventuress,0,1940,\N,81,"Comedy,Crime,Drama",Vera Zorina,1917,2003,"actress,soundtrack,archive_footage","tt0032620,tt0033851,tt0036832,tt0030194",23
tt0032621,2.0,nm0601073,movie,I'm Nobody's Sweetheart Now,0.0,\N,64.0,movie,I'm Nobody's Sweetheart Now,I'm Nobody's Sweetheart Now,0,1940,\N,64,"Adventure,Comedy,Music",Constance Moore,1920,2005,"actress,soundtrack,archive_footage","tt0036619,tt0032290,tt0037636,tt0033442",20
tt0032623,1.0,nm0042257,movie,Idillio a Budapest,0.0,\N,78.0,movie,Idillio a Budapest,Idillio a Budapest,0,1941,\N,78,Comedy,Germaine Aussey,1909,1979,actress,"tt0032623,tt0029394,tt0026891,tt0022599",32
tt0032624,2.0,nm0419849,movie,If I Had My Way,0.0,\N,82.0,movie,If I Had My Way,If I Had My Way,0,1940,\N,82,"Comedy,Musical,Romance",Gloria Jean,1926,2018,"actress,soundtrack,archive_footage","tt0178610,tt0041632,tt0036171,tt0033945",14
tt0032625,1.0,nm0613581,movie,Igen vagy nem?,0.0,\N,73.0,movie,Igen vagy nem?,Igen vagy nem?,0,1940,\N,73,Comedy,Lili Muráti,1914,2003,"actress,archive_footage","tt0059113,tt0026311,tt0035484,tt0032625",26
tt0032626,2.0,nm0071405,movie,Ihr Privatsekretär,0.0,\N,88.0,movie,Ihr Privatsekretär,Ihr Privatsekretär,0,1940,\N,88,"Comedy,Crime",Fita Benkhoff,1901,1967,"actress,soundtrack","tt0049003,tt0032498,tt0049183,tt0033632",39
tt0032628,1.0,nm0133734,movie,L'imprevisto,0.0,\N,64.0,movie,Unexpected,L'imprevisto,0,1940,\N,64,Comedy,Carla Candiani,1916,2005,actress,"tt0033177,tt0033825,tt0033449,tt0031027",24
tt0032629,3.0,nm0915848,movie,In Old Missouri,0.0,\N,71.0,movie,In Old Missouri,In Old Missouri,0,1940,\N,71,"Adventure,Comedy,Drama",June Weaver,1891,1977,"actress,soundtrack,archive_footage","tt0034319,tt0151123,tt0032629,tt0035087",49
tt0032637,1.0,nm0115597,movie,The Invisible Woman,0.0,\N,72.0,movie,The Invisible Woman,The Invisible Woman,0,1940,\N,72,"Comedy,Romance,Sci-Fi",Virginia Bruce,1910,1982,"actress,soundtrack,archive_footage","tt0032637,tt0027656,tt0032476,tt0032017",30
tt0032638,1.0,nm0623554,movie,Irene,0.0,\N,101.0,movie,Irene,Irene,0,1940,\N,101,"Comedy,Musical,Mystery",Anna Neagle,1904,1986,"actress,producer,soundtrack","tt0039281,tt0043871,tt0029734,tt0032847",36
tt0032643,1.0,nm0792130,movie,It All Came True,0.0,\N,97.0,movie,It All Came True,It All Came True,0,1940,\N,97,"Comedy,Crime,Drama",Ann Sheridan,1915,1967,"actress,producer,soundtrack","tt0034946,tt0033149,tt0039666,tt0037273",25
tt0032644,1.0,nm0002052,movie,It's a Date,0.0,\N,103.0,movie,It's a Date,It's a Date,0,1940,\N,103,"Comedy,Musical,Romance",Deanna Durbin,1921,2013,"actress,soundtrack,archive_footage","tt0033766,tt0037859,tt0032644,tt0031311",19
tt0032647,3.0,nm0165426,movie,El jefe máximo,0.0,\N,107.0,movie,El jefe máximo,El jefe máximo,0,1940,\N,107,"Comedy,Drama",María Claveria,1889,1958,actress,"tt0032647,tt0228829,tt0231085,tt0032866",51
tt0032659,2.0,nm0854996,movie,Karl för sin hatt,0.0,\N,106.0,movie,Man of the Forest,Karl för sin hatt,0,1940,\N,106,Comedy,Birgit Tengroth,1915,1983,"actress,writer,soundtrack","tt0042466,tt0026305,tt0036380,tt0041998",25
tt0032660,4.0,nm0842452,movie,Karusellen går...,0.0,\N,83.0,movie,Karusellen går...,Karusellen går...,0,1940,\N,83,Comedy,Carin Swensson,1905,1990,"actress,soundtrack,archive_footage","tt0031671,tt0032679,tt0029896,tt0031351",35
tt0032662,3.0,nm0710344,movie,Kersantilleko Emma nauroi?,0.0,\N,102.0,movie,Kersantilleko Emma nauroi?,Kersantilleko Emma nauroi?,0,1940,\N,102,Comedy,Irja Rannikko,1912,1986,"actress,soundtrack","tt0024121,tt0045993,tt0133016,tt0054001",28
tt0032672,2.0,nm0270630,movie,Kleider machen Leute,0.0,\N,91.0,movie,Kleider machen Leute,Kleider machen Leute,0,1940,\N,91,"Comedy,Drama",Hertha Feiler,1916,1970,"actress,soundtrack,archive_footage","tt0031338,tt0047932,tt0035248,tt0029142",24
tt0032673,2.0,nm0773856,movie,Der Kleinstadtpoet,0.0,\N,96.0,movie,Der Kleinstadtpoet,Der Kleinstadtpoet,0,1940,\N,96,Comedy,Hilde Schneider,1914,1961,actress,"tt0029525,tt0029524,tt0030172,tt0026335",26
tt0032679,7.0,nm0811878,movie,Kronans käcka gossar,0.0,\N,83,movie,Kronans käcka gossar,Kronans käcka gossar,0,1940,\N,83,Comedy,Stina Sorbon,1918,1996,"actress,soundtrack","tt0035967,tt0032660,tt0037299,tt0027246",22
tt0032680,1.0,nm0259134,movie,Kyss henne!,0.0,\N,91,movie,Kyss henne!,Kyss henne!,0,1940,\N,91,Comedy,Annalisa Ericson,1913,2011,"actress,soundtrack,archive_footage","tt0041433,tt0037140,tt0039862,tt0051514",27
tt0032681,1.0,nm0438661,movie,Kyökin puolella,0.0,\N,97,movie,Kyökin puolella,Kyökin puolella,0,1940,\N,97,Comedy,Helena Kara,1916,2002,"actress,soundtrack","tt0134035,tt0037670,tt0133186,tt0121369",24
tt0032682,5.0,nm0601073,movie,La Conga Nights,0.0,\N,70,movie,La Conga Nights,La Conga Nights,0,1940,\N,70,"Comedy,Music",Constance Moore,1920,2005,"actress,soundtrack,archive_footage","tt0036619,tt0032290,tt0037636,tt0033442",20
tt0032684,2.0,nm0485537,movie,Ladies Must Live,0.0,\N,58,movie,Ladies Must Live,Ladies Must Live,0,1940,\N,58,"Comedy,Romance",Rosemary Lane,1913,1974,"actress,soundtrack","tt0032198,tt0035625,tt0035972,tt0030149",27
tt0032686,2.0,nm0000028,movie,The Lady in Question,0.0,\N,80,movie,The Lady in Question,The Lady in Question,0,1940,\N,80,"Comedy,Drama,Mystery",Rita Hayworth,1918,1987,"actress,producer,soundtrack","tt0038559,tt0040525,tt0035103,tt0036723",22
tt0032692,1.0,nm0270630,movie,Lauter Liebe,0.0,\N,89,movie,Lauter Liebe,Lauter Liebe,0,1940,\N,89,Comedy,Hertha Feiler,1916,1970,"actress,soundtrack,archive_footage","tt0031338,tt0047932,tt0035248,tt0029142",24
tt0032693,3.0,nm0161425,movie,Law and Disorder,0.0,\N,74,movie,Law and Disorder,Law and Disorder,0,1940,\N,74,"Comedy,Crime,Thriller",Diana Churchill,1913,1994,"actress,archive_footage","tt0040761,tt0030247,tt0041469,tt0063820",27
tt0032695,3.0,nm0021667,movie,The Leather Pushers,0.0,\N,64,movie,The Leather Pushers,The Leather Pushers,0,1940,\N,64,Comedy,Astrid Allwyn,1905,1978,"actress,archive_footage","tt0031679,tt0031593,tt0027630,tt0025543",35
tt0032697,2.0,nm0194420,movie,Das leichte Mädchen,0.0,\N,89,movie,Das leichte Mädchen,Das leichte Mädchen,0,1940,\N,89,Comedy,Friedl Czepa,1898,1973,"actress,archive_footage","tt0029249,tt0028878,tt0025647,tt0233161",42
tt0032699,2.0,nm0130829,movie,Let George Do It!,0.0,\N,82,movie,To Hell with Hitler,Let George Do It!,0,1940,\N,82,"Comedy,Musical,War",Phyllis Calvert,1915,2002,"actress,archive_footage","tt0045654,tt0049067,tt0053149,tt0039594",25
tt0032703,2.0,nm0640930,movie,Li'l Abner,0.0,\N,78,movie,Li'l Abner,Li'l Abner,0,1940,\N,78,"Comedy,Romance",Martha O'Driscoll,1922,1998,"actress,soundtrack,archive_footage","tt0037793,tt0038203,tt0038364,tt0038490",18
tt0032717,1.0,nm0290215,movie,Little Men,0.0,\N,84,movie,Little Men,Little Men,0,1940,\N,84,"Comedy,Drama",Kay Francis,1905,1968,"actress,producer,writer","tt0025461,tt0023622,tt0028579,tt0021281",35
tt0032718,1.0,nm0000023,movie,Little Nellie Kelly,0.0,\N,98,movie,Little Nellie Kelly,Little Nellie Kelly,0,1940,\N,98,"Comedy,Family,Musical",Judy Garland,1922,1969,"actress,soundtrack,archive_footage","tt0032138,tt0047522,tt0037059,tt0055031",18
tt0032719,1.0,nm0269647,movie,Little Old New York,0.0,\N,100,movie,Little Old New York,Little Old New York,0,1940,\N,100,"Biography,Comedy,Drama",Alice Faye,1915,1998,"actress,soundtrack,archive_footage","tt0035982,tt0029852,tt0035916,tt0037691",25
tt0032720,3.0,nm0871676,movie,Little Orvie,0.0,\N,66,movie,Little Orvie,Little Orvie,0,1940,\N,66,"Comedy,Drama",Dorothy Tree,1906,1992,"actress,archive_footage","tt0042208,tt0036699,tt0025443,tt0032181",34
tt0032725,3.0,nm0611368,movie,The Lone Wolf Meets a Lady,0.0,\N,71,movie,The Lone Wolf Meets a Lady,The Lone Wolf Meets a Lady,0,1940,\N,71,"Comedy,Crime,Drama",Jean Muir,1911,1996,"actress,soundtrack","tt0028907,tt0027207,tt0028993,tt0024786",29
tt0032726,3.0,nm0675127,movie,The Lone Wolf Strikes,0.0,\N,67,movie,The Lone Wolf Strikes,The Lone Wolf Strikes,0,1940,\N,67,"Comedy,Crime,Drama",Joan Perry,1911,1996,"actress,soundtrack","tt0028782,tt0028013,tt0026186,tt0030793",29
tt0032730,3.0,nm0552756,movie,Love Thy Neighbor,0.0,\N,82,movie,Love Thy Neighbor,Love Thy Neighbor,0,1940,\N,82,"Comedy,Musical",Mary Martin,1913,1990,"actress,miscellaneous,producer","tt0054176,tt0046637,tt0036461,tt0033396",27
tt0032731,2.0,nm0011116,movie,"Love, Honor and Oh-Baby!",0.0,\N,59,movie,"Love, Honor and Oh-Baby!","Love, Honor and Oh-Baby!",0,1940,\N,59,"Comedy,Mystery,Romance",Kathryn Adams,1920,2016,actress,"tt0038366,tt0035279,tt0031302,tt0031455",20
tt0032733,2.0,nm0001677,movie,Lucky Partners,0.0,\N,99,movie,Lucky Partners,Lucky Partners,0,1940,\N,99,"Comedy,Drama,Romance",Ginger Rogers,1911,1995,"actress,soundtrack,archive_footage","tt0032671,tt0035019,tt0044916,tt0032946",29
tt0032739,2.0,nm0601073,movie,Ma! He's Making Eyes at Me,0.0,\N,61,movie,Ma! He's Making Eyes at Me,Ma! He's Making Eyes at Me,0,1940,\N,61,"Comedy,Music,Mystery",Constance Moore,1920,2005,"actress,soundtrack,archive_footage","tt0036619,tt0032290,tt0037636,tt0033442",20
tt0032742,2.0,nm0073937,movie,Maddalena... zero in condotta,0.0,\N,79,movie,"Maddalena, Zero for Conduct",Maddalena... zero in condotta,0,1940,\N,79,Comedy,Vera Bergman,1920,1971,"actress,soundtrack","tt0030103,tt0039364,tt0033885,tt0033377",20
tt0032759,2.0,nm0340644,movie,Margie,0.0,\N,59,movie,Margie,Margie,0,1940,\N,59,Comedy,Nan Grey,1918,1993,"actress,soundtrack,archive_footage","tt0028373,tt0030037,tt0032635,tt0029172",22
tt0032770,2.0,nm0252327,movie,Med dej i mina armar,0.0,\N,82,movie,Med dej i mina armar,Med dej i mina armar,0,1940,\N,82,"Comedy,Romance",Karin Ekelund,1913,1976,"actress,soundtrack,archive_footage","tt0036372,tt0033859,tt0025853,tt0033376",27
tt0032773,2.0,nm0232766,movie,Meet the Missus,0.0,\N,68,movie,Meet the Missus,Meet the Missus,0,1940,\N,68,Comedy,Ruth Donnelly,1896,1982,"actress,soundtrack,archive_footage","tt0031679,tt0027996,tt0043132,tt0030764",44
tt0032775,1.0,nm0706703,movie,Mein Mann darf es nicht wissen,0.0,\N,85,movie,Mein Mann darf es nicht wissen,Mein Mann darf es nicht wissen,0,1940,\N,85,Comedy,Mady Rahl,1915,2009,"actress,soundtrack,archive_footage","tt0058292,tt0058197,tt1542995,tt0051965",25
tt0032776,2.0,nm0471123,movie,Meine Tochter lebt in Wien,0.0,\N,86,movie,Meine Tochter lebt in Wien,Meine Tochter lebt in Wien,0,1940,\N,86,Comedy,Dorit Kreysler,1909,1999,"actress,soundtrack,archive_footage","tt0037705,tt0252576,tt0229082,tt0036541",31
tt0032777,2.0,nm0903101,movie,Meine Tochter tut das nicht,0.0,\N,89,movie,My Daughter Doesn't Do That,Meine Tochter tut das nicht,0,1940,\N,89,"Comedy,Romance",Erika von Thellmann,1902,1988,"actress,soundtrack,archive_footage","tt0070645,tt0229082,tt0042563,tt0228352",38
